graph_id,node_id,label,train_mask,val_mask,test_mask,feat_feature_00,feat_feature_01,feat_feature_02,feat_feature_03,X,Y,Z
0,136,0,True,False,False,0.0,0.0,0.0,0.0,51.100001,22.0,-34.100001
0,137,0,True,False,False,0.0,0.0,0.0,0.0,27.899999,8.5,-13.9
0,138,0,True,False,False,0.0,0.0,0.0,0.0,56.0,22.0,-41.899999
0,139,0,True,False,False,0.0,0.0,0.0,0.0,44.0,5.5,-53.899999
0,140,0,True,False,False,0.0,0.0,1.0,0.0,32.100001,11.5,-26.0
0,141,0,True,False,False,0.0,0.0,0.0,0.0,48.899999,5.5,-45.9
0,142,0,True,False,False,0.0,0.0,0.0,0.0,43.899999,17.5,-38.1
0,143,0,True,False,False,0.0,0.0,0.0,0.0,44.0,8.5,-41.899999
0,144,0,True,False,False,0.0,0.0,0.0,0.0,35.899999,17.5,-18.899999
0,145,0,True,False,False,0.0,1.0,0.0,0.0,54.501153,8.5,-48.0
0,146,0,True,False,False,0.0,0.0,1.0,0.0,43.899999,11.5,-54.100001
0,147,0,True,False,False,0.0,0.0,1.0,0.0,55.899999,11.5,-41.9
0,148,0,True,False,False,0.0,0.0,0.0,0.0,32.0,2.5,-19.100001
0,149,0,True,False,False,0.0,0.0,0.0,0.0,44.100001,8.5,-42.100001
0,150,0,True,False,False,0.0,1.0,0.0,0.0,22.0,17.5,-23.5
0,151,0,True,False,False,0.0,0.0,0.0,0.0,48.9,5.5,-34.100001
0,152,0,True,False,False,0.0,0.0,1.0,0.0,48.899999,14.5,-61.9
0,153,0,True,False,False,0.0,0.0,0.0,0.0,44.100001,5.5,-54.100001
0,154,0,True,False,False,0.0,0.0,1.0,0.0,39.899999,14.5,-20.899999
0,155,0,True,False,False,0.0,0.0,1.0,0.0,36.100001,14.5,-18.9
0,156,0,True,False,False,0.0,1.0,0.0,0.0,18.0,14.5,-23.5
0,157,0,True,False,False,0.0,0.0,0.0,0.0,44.100001,2.5,-58.100001
0,158,0,True,False,False,0.0,0.0,0.0,0.0,32.1,8.5,-18.899999
0,159,0,True,False,False,0.0,0.0,1.0,0.0,19.899999,11.5,-21.1
0,160,0,True,False,False,0.0,0.0,1.0,0.0,48.9,11.5,-33.9
0,161,0,True,False,False,0.0,0.0,0.0,0.0,20.0,23.5,-19.1
0,162,0,True,False,False,0.0,1.0,0.0,0.0,22.0,5.5,-16.5
0,163,0,True,False,False,0.0,0.0,1.0,0.0,51.1,11.5,-49.899999
0,164,0,True,False,False,0.0,0.0,0.0,0.0,51.100001,8.5,-46.100001
0,165,0,True,False,False,0.0,0.0,1.0,0.0,15.9,11.5,-14.1
0,166,0,True,False,False,0.0,0.0,0.0,0.0,51.100001,5.5,-57.9
0,167,0,True,False,False,0.0,0.0,0.0,0.0,28.0,17.5,-20.899999
0,168,0,True,False,False,0.0,0.0,0.0,0.0,49.100001,20.5,-54.0
0,169,0,True,False,False,0.0,0.0,0.0,0.0,49.1,5.5,-38.0
0,170,0,True,False,False,0.0,0.0,1.0,0.0,28.0,14.5,-19.100001
0,171,0,True,False,False,0.0,0.0,0.0,0.0,55.899999,2.5,-58.100001
0,172,0,True,False,False,0.0,1.0,0.0,0.0,54.501153,5.5,-52.0
0,173,0,True,False,False,1.0,0.0,0.0,0.0,55.0,0.5,-45.0
0,174,0,True,False,False,0.0,1.0,0.0,0.0,54.501153,8.5,-40.0
0,175,0,True,False,False,0.0,0.0,0.0,0.0,51.100001,2.5,-54.0
0,176,0,True,False,False,0.0,0.0,0.0,0.0,31.899999,17.5,-21.100001
0,177,0,True,False,False,0.0,0.0,0.0,0.0,39.9,8.5,-18.899999
0,178,0,True,False,False,1.0,0.0,0.0,0.0,35.0,0.5,-15.0
0,179,0,True,False,False,0.0,0.0,0.0,0.0,56.100001,8.5,-37.899999
0,180,0,True,False,False,0.0,0.0,0.0,0.0,24.100001,17.5,-14.0
0,181,0,True,False,False,0.0,0.0,0.0,0.0,48.9,17.5,-34.100001
0,182,0,True,False,False,0.0,0.0,1.0,0.0,11.9,14.5,-26.100001
0,183,0,True,False,False,0.0,0.0,0.0,0.0,44.100001,5.5,-38.100001
0,184,0,True,False,False,0.0,0.0,1.0,0.0,50.899999,11.5,-34.0
0,185,0,True,False,False,0.0,0.0,0.0,0.0,51.100001,2.5,-50.100001
0,186,0,True,False,False,0.0,0.0,1.0,0.0,28.100001,11.5,-26.100001
0,187,0,True,False,False,0.0,0.0,1.0,0.0,44.100001,11.5,-33.9
0,188,0,True,False,False,0.0,0.0,0.0,0.0,48.9,2.5,-34.100001
0,189,0,True,False,False,0.0,0.0,0.0,0.0,55.899999,22.0,-45.899999
0,190,0,True,False,False,0.0,0.0,1.0,0.0,49.100001,14.5,-50.0
0,191,0,True,False,False,0.0,0.0,0.0,0.0,44.100001,17.5,-38.100001
0,192,0,True,False,False,0.0,0.0,1.0,0.0,32.0,11.5,-20.899999
0,193,0,True,False,False,0.0,0.0,0.0,0.0,48.9,8.5,-37.899999
0,194,0,True,False,False,0.0,0.0,0.0,0.0,49.100001,8.5,-61.899999
0,195,0,True,False,False,0.0,0.0,0.0,0.0,24.0,17.5,-20.899999
0,196,0,True,False,False,0.0,0.0,0.0,0.0,44.0,5.5,-61.899999
0,197,0,True,False,False,0.0,0.0,0.0,0.0,51.100001,17.5,-58.1
0,198,0,True,False,False,0.0,1.0,0.0,0.0,26.0,8.5,-23.5
0,199,0,True,False,False,0.0,0.0,0.0,0.0,28.1,17.5,-26.100001
0,200,0,True,False,False,0.0,0.0,1.0,0.0,16.100001,14.5,-13.9
0,201,0,True,False,False,0.0,0.0,0.0,0.0,55.899999,2.5,-38.0
0,202,0,True,False,False,0.0,0.0,0.0,0.0,49.1,8.5,-34.0
0,203,0,True,False,False,0.0,0.0,0.0,0.0,36.1,2.5,-18.899999
0,204,0,True,False,False,0.0,0.0,0.0,0.0,48.899999,5.5,-58.1
0,205,0,True,False,False,0.0,1.0,0.0,0.0,54.501153,11.5,-60.0
0,206,0,True,False,False,0.0,0.0,1.0,0.0,32.1,14.5,-18.899999
0,207,0,True,False,False,0.0,0.0,0.0,0.0,28.100001,17.5,-18.899999
0,208,0,True,False,False,0.0,0.0,0.0,0.0,48.9,8.5,-38.1
0,209,0,True,False,False,0.0,0.0,1.0,0.0,23.899999,11.5,-25.899999
0,210,0,True,False,False,0.0,0.0,0.0,0.0,36.0,17.5,-20.899999
0,211,0,True,False,False,0.0,1.0,0.0,0.0,26.0,5.5,-15.498847
0,212,0,True,False,False,0.0,0.0,1.0,0.0,40.06,12.25,-26.02
0,213,0,True,False,False,0.0,0.0,0.0,0.0,44.100001,5.5,-30.1
0,214,0,True,False,False,0.0,0.0,0.0,0.0,49.100001,17.5,-58.0
0,215,0,True,False,False,0.0,1.0,0.0,0.0,46.5,5.5,-40.0
0,216,0,True,False,False,0.0,0.0,0.0,0.0,24.1,17.5,-26.0
0,217,0,True,False,False,0.0,0.0,1.0,0.0,11.9,14.5,-14.1
0,218,0,True,False,False,0.0,0.0,0.0,0.0,44.100001,17.5,-30.100001
0,219,0,True,False,False,0.0,1.0,0.0,0.0,18.0,17.5,-15.498847
0,220,0,True,False,False,0.0,0.0,1.0,0.0,28.100001,14.5,-18.899999
0,221,0,True,False,False,0.0,0.0,0.0,0.0,51.100001,8.5,-53.899999
0,222,0,True,False,False,1.0,0.0,0.0,0.0,15.0,0.5,-15.0
0,223,0,True,False,False,0.0,1.0,0.0,0.0,22.0,14.5,-15.498847
0,224,0,True,False,False,0.0,0.0,1.0,0.0,32.1,14.5,-26.100001
0,225,0,True,False,False,0.0,0.0,1.0,0.0,51.1,14.5,-49.899999
0,226,0,True,False,False,0.0,0.0,1.0,0.0,48.9,11.5,-42.100001
0,227,0,True,False,False,0.0,0.0,0.0,0.0,51.100001,17.5,-50.100001
0,228,0,True,False,False,0.0,0.0,0.0,0.0,16.100001,8.5,-25.899999
0,229,0,True,False,False,0.0,0.0,0.0,0.0,50.899999,20.5,-54.0
0,230,0,True,False,False,0.0,1.0,0.0,0.0,45.498847,22.0,-32.0
0,231,0,True,False,False,0.0,0.0,0.0,0.0,12.1,8.5,-18.899999
0,232,0,True,False,False,0.0,0.0,1.0,0.0,36.100001,11.5,-13.9
0,233,0,True,False,False,0.0,0.0,1.0,0.0,51.100001,14.5,-33.899999
0,234,0,True,False,False,0.0,0.0,0.0,0.0,19.899999,2.5,-18.899999
0,235,0,True,False,False,0.0,0.0,0.0,0.0,24.100001,5.5,-26.0
0,236,0,True,False,False,0.0,0.0,0.0,0.0,44.0,17.5,-58.1
0,237,0,True,False,False,0.0,0.0,0.0,0.0,48.899999,5.5,-49.899999
0,238,0,True,False,False,0.0,0.0,0.0,0.0,16.100001,8.5,-18.9
0,239,0,True,False,False,0.0,0.0,1.0,0.0,12.1,14.5,-14.0
0,240,0,True,False,False,0.0,0.0,0.0,0.0,55.899999,2.5,-57.899999
0,241,0,True,False,False,0.0,1.0,0.0,0.0,14.0,14.5,-15.498847
0,242,0,True,False,False,0.0,0.0,0.0,0.0,32.100001,8.5,-13.9
0,243,0,True,False,False,0.0,0.0,1.0,0.0,15.9,11.5,-25.899999
0,244,0,True,False,False,0.0,1.0,0.0,0.0,46.5,17.5,-40.0
0,245,0,True,False,False,0.0,0.0,0.0,0.0,43.899999,22.0,-45.899999
0,246,0,True,False,False,0.0,0.0,1.0,0.0,51.0,13.0,-29.899999
0,247,0,True,False,False,0.0,0.0,1.0,0.0,50.899999,11.5,-30.100001
0,248,0,True,False,False,0.0,0.0,0.0,0.0,50.899999,8.5,-61.899999
0,249,0,True,False,False,0.0,0.0,0.0,0.0,49.1,2.5,-34.0
0,250,0,True,False,False,0.0,0.0,1.0,0.0,56.0,14.5,-57.899999
0,251,0,True,False,False,0.0,0.0,0.0,1.0,50.0,17.5,-46.0
0,252,0,True,False,False,0.0,0.0,0.0,0.0,44.0,22.0,-30.100001
0,253,0,True,False,False,0.0,0.0,0.0,0.0,48.899999,8.5,-34.100001
0,254,0,True,False,False,0.0,1.0,0.0,0.0,38.0,22.0,-15.498847
0,255,0,True,False,False,0.0,0.0,0.0,0.0,43.899999,8.5,-42.100001
0,256,0,True,False,False,0.0,0.0,1.0,0.0,48.899999,11.5,-45.899999
0,257,0,True,False,False,0.0,0.0,1.0,0.0,55.899999,14.5,-58.1
0,258,0,True,False,False,0.0,0.0,0.0,0.0,31.966666,3.5,-26.100001
0,259,0,True,False,False,0.0,0.0,1.0,0.0,27.899999,14.5,-25.899999
0,260,0,True,False,False,0.0,1.0,0.0,0.0,45.498847,17.5,-36.0
0,261,0,True,False,False,0.0,0.0,1.0,0.0,43.899999,14.5,-58.1
0,262,0,True,False,False,0.0,0.0,0.0,0.0,48.899999,2.5,-58.1
0,263,0,True,False,False,0.0,0.0,1.0,0.0,51.1,11.5,-46.100001
0,264,0,True,False,False,0.0,1.0,0.0,0.0,46.5,5.5,-32.0
0,265,0,True,False,False,0.0,0.0,0.0,0.0,49.100001,17.5,-46.0
0,266,0,True,False,False,0.0,1.0,0.0,0.0,30.0,17.5,-16.5
0,267,0,True,False,False,0.0,0.0,1.0,0.0,50.899999,11.5,-58.0
0,268,0,True,False,False,0.0,1.0,0.0,0.0,45.498847,11.5,-36.0
0,269,0,True,False,False,0.0,0.0,0.0,0.0,43.899999,17.5,-41.899999
0,270,0,True,False,False,0.0,0.0,0.0,0.0,24.0,2.5,-20.899999
0,271,0,True,False,False,0.0,0.0,0.0,0.0,49.1,8.5,-38.0
0,272,0,True,False,False,0.0,1.0,0.0,0.0,14.0,17.5,-23.5
0,273,0,True,False,False,0.0,1.0,0.0,0.0,14.0,5.5,-16.5
0,274,0,True,False,False,0.0,0.0,0.0,0.0,48.899999,17.5,-61.899999
0,275,0,True,False,False,0.0,1.0,0.0,0.0,10.0,22.0,-23.5
0,276,0,True,False,False,0.0,0.0,0.0,0.0,32.1,22.0,-21.100001
0,277,0,True,False,False,0.0,0.0,0.0,0.0,55.899999,22.0,-58.1
0,278,0,True,False,False,0.0,0.0,0.0,0.0,43.899999,8.5,-58.1
0,279,0,True,False,False,0.0,1.0,0.0,0.0,34.0,17.5,-24.501153
0,280,0,True,False,False,0.0,0.0,0.0,0.0,50.899999,23.5,-30.100001
0,281,0,True,False,False,0.0,0.0,1.0,0.0,56.100001,11.5,-38.1
0,282,0,True,False,False,0.0,1.0,0.0,0.0,14.0,8.5,-15.498847
0,283,0,True,False,False,0.0,0.0,0.0,0.0,36.0,20.5,-19.100001
0,284,0,True,False,False,0.0,0.0,0.0,0.0,55.899999,5.5,-38.100001
0,285,0,True,False,False,0.0,0.0,1.0,0.0,32.100001,14.5,-14.1
0,286,0,True,False,False,0.0,0.0,0.0,0.0,51.100001,5.5,-50.100001
0,287,0,True,False,False,0.0,0.0,0.0,0.0,28.1,8.5,-26.0
0,288,0,True,False,False,0.0,1.0,0.0,0.0,53.5,14.5,-52.0
0,289,0,True,False,False,0.0,0.0,0.0,0.0,56.0,17.5,-37.899999
0,290,0,True,False,False,0.0,0.0,1.0,0.0,28.0,11.5,-20.899999
0,291,0,True,False,False,1.0,0.0,0.0,0.0,45.0,0.5,-35.0
0,292,0,True,False,False,0.0,0.0,1.0,0.0,48.9,14.5,-45.899999
0,293,0,True,False,False,0.0,0.0,1.0,0.0,55.899999,14.5,-53.899999
0,294,0,True,False,False,0.0,0.0,1.0,0.0,44.100001,11.5,-41.899999
0,295,0,True,False,False,0.0,0.0,0.0,0.0,55.899999,17.5,-38.1
0,296,0,True,False,False,0.0,0.0,0.0,0.0,16.0,8.5,-20.899999
0,297,0,True,False,False,0.0,0.0,0.0,0.0,51.100001,8.5,-61.899999
0,298,0,True,False,False,0.0,0.0,0.0,0.0,19.899999,8.5,-25.899999
0,299,0,True,False,False,0.0,1.0,0.0,0.0,45.498847,11.5,-44.0
0,300,0,True,False,False,0.0,0.0,0.0,0.0,43.899999,3.5,-41.966666
0,301,0,True,False,False,0.0,0.0,0.0,0.0,24.0,23.5,-19.1
0,302,0,True,False,False,0.0,0.0,1.0,0.0,39.9,11.5,-18.899999
0,303,0,True,False,False,0.0,1.0,0.0,0.0,26.0,22.0,-16.5
0,304,0,True,False,False,0.0,0.0,0.0,0.0,56.100001,17.5,-54.100001
0,305,0,True,False,False,0.0,0.0,0.0,0.0,43.899999,22.0,-58.1
0,306,0,True,False,False,0.0,0.0,0.0,0.0,49.1,5.5,-54.0
0,307,0,True,False,False,0.0,1.0,0.0,0.0,45.498847,5.5,-52.0
0,308,0,True,False,False,0.0,1.0,0.0,0.0,18.0,17.5,-24.501153
0,309,0,True,False,False,0.0,1.0,0.0,0.0,46.5,22.0,-44.0
0,310,0,True,False,False,0.0,0.0,0.0,0.0,49.100001,17.5,-34.0
0,311,0,True,False,False,0.0,0.0,0.0,0.0,48.899999,5.5,-57.899999
0,312,0,True,False,False,0.0,1.0,0.0,0.0,30.0,11.5,-23.5
0,313,0,True,False,False,0.0,0.0,1.0,0.0,44.0,11.5,-42.1
0,314,0,True,False,False,0.0,0.0,0.0,0.0,44.100001,2.5,-50.100001
0,315,0,True,False,False,0.0,1.0,0.0,0.0,22.0,17.5,-16.5
0,316,0,True,False,False,0.0,0.0,1.0,0.0,43.899999,14.5,-42.100001
0,317,0,True,False,False,0.0,1.0,0.0,0.0,54.501153,17.5,-60.0
0,318,0,True,False,False,0.0,0.0,1.0,0.0,48.899999,14.5,-30.1
0,319,0,True,False,False,0.0,0.0,0.0,0.0,56.0,22.0,-33.899999
0,320,0,True,False,False,0.0,0.0,1.0,0.0,43.899999,11.5,-57.899999
0,321,0,True,False,False,0.0,0.0,1.0,0.0,8.1,14.5,-20.9
0,322,0,True,False,False,0.0,0.0,0.0,0.0,44.0,22.0,-41.899999
0,323,0,True,False,False,0.0,0.0,0.0,0.0,20.0,20.5,-19.1
0,324,0,True,False,False,0.0,1.0,0.0,0.0,10.0,2.5,-23.5
0,325,0,True,False,False,0.0,1.0,0.0,0.0,45.498847,17.5,-44.0
0,326,0,True,False,False,0.0,0.0,1.0,0.0,35.899999,14.5,-25.899999
0,327,0,True,False,False,0.0,0.0,0.0,0.0,55.899999,2.5,-49.899999
0,328,0,True,False,False,0.0,0.0,0.0,0.0,23.899999,22.0,-14.0
